run_id,time,node_id,x,y,neighbor_count,avg_rssi,tx_packets,rx_packets,lost_packets,delay_sum
2,19.0,20.0,227.886,195.743,11.0,-39.963,0,0,0,0.0
2,19.0,21.0,412.685,398.407,2.0,-37.995,0,0,0,0.0
2,19.0,22.0,432.024,179.052,3.0,-36.981,0,0,0,0.0
2,19.0,23.0,319.202,59.236,1.0,-21.278,0,0,0,0.0
2,19.0,24.0,150.937,255.043,9.0,-34.729,0,0,0,0.0
2,19.0,25.0,184.522,211.399,9.0,-34.547,0,0,0,0.0
2,19.0,26.0,124.264,192.026,7.0,-37.581,0,0,0,0.0
2,19.0,27.0,286.864,464.17,0.0,-1000.0,0,0,0,0.0
2,19.0,28.0,308.867,164.926,5.0,-35.515,0,0,0,0.0
2,19.0,29.0,357.372,220.443,6.0,-34.652,0,0,0,0.0
2,20.0,0.0,368.185,226.373,6.0,-35.643,0,0,0,0.0
2,20.0,1.0,264.224,272.907,6.0,-40.002,0,0,0,0.0
2,20.0,2.0,178.942,238.883,10.0,-34.904,0,0,0,0.0
2,20.0,3.0,405.87,171.609,5.0,-37.443,0,0,0,0.0
2,20.0,4.0,152.628,250.376,8.0,-33.064,0,0,0,0.0
2,20.0,5.0,42.631,295.182,1.0,-21.149,0,0,0,0.0
2,20.0,6.0,265.622,238.032,8.0,-39.6,0,0,0,0.0
2,20.0,7.0,189.694,17.867,0.0,-1000.0,0,0,0,0.0
2,20.0,8.0,321.484,238.101,6.0,-37.618,0,0,0,0.0
2,20.0,9.0,179.091,176.363,8.0,-38.158,0,0,0,0.0
2,20.0,10.0,182.361,323.816,7.0,-39.555,0,0,0,0.0
2,20.0,11.0,112.649,147.941,3.0,-37.805,0,0,0,0.0
2,20.0,12.0,368.055,404.915,1.0,-32.576,0,0,0,0.0
2,20.0,13.0,339.857,67.996,2.0,-31.913,0,0,0,0.0
2,20.0,14.0,318.343,168.428,7.0,-37.549,0,0,0,0.0
2,20.0,15.0,58.413,288.069,2.0,-31.784,0,0,0,0.0
2,20.0,16.0,169.594,254.7,10.0,-35.202,0,0,0,0.0
2,20.0,17.0,207.197,366.508,2.0,-29.633,0,0,0,0.0
2,20.0,18.0,451.619,313.59,1.0,-42.784,0,0,0,0.0
2,20.0,19.0,187.853,377.624,2.0,-30.224,0,0,0,0.0
2,20.0,20.0,225.443,203.492,9.0,-39.396,0,0,0,0.0
2,20.0,21.0,408.101,393.611,2.0,-37.68,0,0,0,0.0
2,20.0,22.0,434.906,161.816,3.0,-37.765,0,0,0,0.0
2,20.0,23.0,328.89,55.302,1.0,-20.74,0,0,0,0.0
2,20.0,24.0,142.422,259.997,8.0,-35.245,0,0,0,0.0
2,20.0,25.0,178.605,217.258,9.0,-35.072,0,0,0,0.0
2,20.0,26.0,129.898,178.085,8.0,-38.939,0,0,0,0.0
2,20.0,27.0,281.772,463.285,0.0,-1000.0,0,0,0,0.0
2,20.0,28.0,325.805,160.153,7.0,-37.791,0,0,0,0.0
2,20.0,29.0,370.013,214.577,6.0,-34.827,0,0,0,0.0
2,21.0,0.0,383.724,238.19,7.0,-39.076,0,0,0,0.0
2,21.0,1.0,253.023,265.238,6.0,-39.713,0,0,0,0.0
2,21.0,2.0,187.178,242.985,10.0,-36.71,0,0,0,0.0
2,21.0,3.0,399.693,181.975,6.0,-37.298,0,0,0,0.0
2,21.0,4.0,146.34,244.877,9.0,-35.734,0,0,0,0.0
2,21.0,5.0,52.13,289.109,2.0,-28.723,0,0,0,0.0
2,21.0,6.0,284.527,231.801,7.0,-39.473,0,0,0,0.0
2,21.0,7.0,188.266,30.942,0.0,-1000.0,0,0,0,0.0
2,21.0,8.0,333.154,238.689,7.0,-38.699,0,0,0,0.0
2,21.0,9.0,169.088,173.24,8.0,-38.619,0,0,0,0.0
2,21.0,10.0,166.141,324.428,6.0,-39.553,0,0,0,0.0
2,21.0,11.0,112.098,141.874,2.0,-33.842,0,0,0,0.0
2,21.0,12.0,364.155,400.267,1.0,-32.382,0,0,0,0.0
2,21.0,13.0,343.743,76.401,2.0,-33.577,0,0,0,0.0
2,21.0,14.0,315.898,175.872,7.0,-39.316,0,0,0,0.0
2,21.0,15.0,63.345,289.833,3.0,-32.997,0,0,0,0.0
2,21.0,16.0,161.092,265.463,8.0,-35.131,0,0,0,0.0
2,21.0,17.0,200.637,381.407,2.0,-32.661,0,0,0,0.0
2,21.0,18.0,445.834,311.684,2.0,-42.915,0,0,0,0.0
2,21.0,19.0,177.342,393.69,2.0,-32.999,0,0,0,0.0
2,21.0,20.0,223.0,211.241,9.0,-39.495,0,0,0,0.0
2,21.0,21.0,403.517,388.815,2.0,-37.356,0,0,0,0.0
2,21.0,22.0,437.787,144.579,3.0,-40.353,0,0,0,0.0
2,21.0,23.0,338.578,51.369,1.0,-26.227,0,0,0,0.0
2,21.0,24.0,133.908,264.95,8.0,-36.319,0,0,0,0.0
2,21.0,25.0,172.688,223.118,8.0,-34.762,0,0,0,0.0
2,21.0,26.0,135.531,164.144,6.0,-37.882,0,0,0,0.0
2,21.0,27.0,276.68,462.4,0.0,-1000.0,0,0,0,0.0
2,21.0,28.0,342.743,155.381,8.0,-39.877,0,0,0,0.0
2,21.0,29.0,382.653,208.712,6.0,-35.778,0,0,0,0.0
2,22.0,0.0,399.262,250.008,5.0,-38.222,0,0,0,0.0
2,22.0,1.0,241.821,257.569,5.0,-38.129,0,0,0,0.0
2,22.0,2.0,195.413,247.088,8.0,-36.468,0,0,0,0.0
2,22.0,3.0,393.515,192.341,7.0,-36.046,0,0,0,0.0
2,22.0,4.0,140.052,239.379,11.0,-38.273,0,0,0,0.0
2,22.0,5.0,61.629,283.036,5.0,-36.512,0,0,0,0.0
2,22.0,6.0,303.432,225.569,8.0,-40.115,0,0,0,0.0
2,22.0,7.0,186.837,44.016,0.0,-1000.0,0,0,0,0.0
2,22.0,8.0,344.825,239.277,6.0,-37.845,0,0,0,0.0
2,22.0,9.0,159.085,170.117,6.0,-37.029,0,0,0,0.0
2,22.0,10.0,149.92,325.04,9.0,-41.186,0,0,0,0.0
2,22.0,11.0,108.524,150.218,4.0,-38.106,0,0,0,0.0
2,22.0,12.0,360.255,395.619,1.0,-32.185,0,0,0,0.0
2,22.0,13.0,349.643,89.159,3.0,-38.092,0,0,0,0.0
2,22.0,14.0,313.453,183.316,6.0,-39.135,0,0,0,0.0
2,22.0,15.0,68.278,291.597,5.0,-35.887,0,0,0,0.0
2,22.0,16.0,152.59,276.225,9.0,-37.184,0,0,0,0.0
2,22.0,17.0,194.077,396.307,2.0,-35.091,0,0,0,0.0
2,22.0,18.0,440.05,309.778,2.0,-40.824,0,0,0,0.0
2,22.0,19.0,166.832,409.756,2.0,-35.286,0,0,0,0.0
2,22.0,20.0,220.557,218.99,8.0,-38.828,0,0,0,0.0
2,22.0,21.0,398.933,384.019,2.0,-37.024,0,0,0,0.0
2,22.0,22.0,440.668,127.343,4.0,-42.272,0,0,0,0.0
2,22.0,23.0,348.266,47.436,1.0,-32.618,0,0,0,0.0
2,22.0,24.0,125.393,269.903,7.0,-35.463,0,0,0,0.0
2,22.0,25.0,168.729,227.039,10.0,-37.392,0,0,0,0.0
2,22.0,26.0,141.164,150.204,4.0,-35.029,0,0,0,0.0
2,22.0,27.0,271.588,461.515,0.0,-1000.0,0,0,0,0.0
2,22.0,28.0,359.681,150.608,7.0,-39.412,0,0,0,0.0
2,22.0,29.0,395.294,202.846,7.0,-36.044,0,0,0,0.0
2,23.0,0.0,414.801,261.825,4.0,-37.414,0,0,0,0.0
2,23.0,1.0,230.62,249.9,7.0,-38.241,0,0,0,0.0
2,23.0,2.0,203.649,251.19,6.0,-35.113,0,0,0,0.0
2,23.0,3.0,387.337,202.706,6.0,-35.526,0,0,0,0.0
2,23.0,4.0,133.765,233.88,12.0,-39.374,0,0,0,0.0
2,23.0,5.0,71.128,276.963,5.0,-35.158,0,0,0,0.0
2,23.0,6.0,322.337,219.338,6.0,-38.039,0,0,0,0.0
2,23.0,7.0,185.409,57.09,1.0,-42.347,0,0,0,0.0
2,23.0,8.0,356.495,239.865,6.0,-37.567,0,0,0,0.0
2,23.0,9.0,149.082,166.994,5.0,-36.331,0,0,0,0.0
2,23.0,10.0,133.7,325.652,5.0,-38.173,0,0,0,0.0
2,23.0,11.0,101.99,165.472,4.0,-38.056,0,0,0,0.0
2,23.0,12.0,356.355,390.971,1.0,-31.987,0,0,0,0.0
2,23.0,13.0,355.542,101.916,4.0,-39.487,0,0,0,0.0
2,23.0,14.0,311.008,190.76,8.0,-40.565,0,0,0,0.0
2,23.0,15.0,73.21,293.361,5.0,-35.069,0,0,0,0.0
2,23.0,16.0,144.088,286.988,9.0,-37.841,0,0,0,0.0
2,23.0,17.0,187.516,411.206,2.0,-36.466,0,0,0,0.0
2,23.0,18.0,434.265,307.873,2.0,-38.171,0,0,0,0.0
2,23.0,19.0,156.764,425.146,1.0,-29.854,0,0,0,0.0
2,23.0,20.0,218.114,226.739,7.0,-37.446,0,0,0,0.0
2,23.0,21.0,394.349,379.223,2.0,-36.681,0,0,0,0.0
2,23.0,22.0,443.55,110.107,3.0,-41.991,0,0,0,0.0
2,23.0,23.0,357.954,43.503,1.0,-37.006,0,0,0,0.0
2,23.0,24.0,116.879,274.857,7.0,-35.377,0,0,0,0.0
2,23.0,25.0,164.441,222.871,9.0,-37.655,0,0,0,0.0
2,23.0,26.0,146.798,136.263,5.0,-38.61,0,0,0,0.0
2,23.0,27.0,266.496,460.631,1.0,-43.078,0,0,0,0.0
2,23.0,28.0,376.619,145.836,7.0,-39.51,0,0,0,0.0
2,23.0,29.0,407.935,196.98,7.0,-38.235,0,0,0,0.0
2,24.0,0.0,430.339,273.643,4.0,-37.776,0,0,0,0.0
2,24.0,1.0,219.419,242.231,5.0,-31.726,0,0,0,0.0
2,24.0,2.0,211.885,255.293,5.0,-33.614,0,0,0,0.0
2,24.0,3.0,381.16,213.072,6.0,-35.814,0,0,0,0.0
2,24.0,4.0,127.477,228.382,11.0,-39.125,0,0,0,0.0
2,24.0,5.0,80.627,270.89,7.0,-36.252,0,0,0,0.0
2,24.0,6.0,341.242,213.106,5.0,-35.634,0,0,0,0.0
2,24.0,7.0,183.981,70.164,1.0,-37.551,0,0,0,0.0
2,24.0,8.0,368.165,240.453,6.0,-36.921,0,0,0,0.0
2,24.0,9.0,139.079,163.872,4.0,-35.059,0,0,0,0.0
2,24.0,10.0,117.48,326.264,5.0,-36.321,0,0,0,0.0
2,24.0,11.0,95.456,180.725,6.0,-39.514,0,0,0,0.0
2,24.0,12.0,352.454,386.323,1.0,-31.786,0,0,0,0.0
2,24.0,13.0,361.441,114.674,5.0,-40.516,0,0,0,0.0
2,24.0,14.0,308.564,198.205,6.0,-40.401,0,0,0,0.0
2,24.0,15.0,78.143,295.125,5.0,-33.775,0,0,0,0.0
2,24.0,16.0,135.585,297.751,7.0,-36.809,0,0,0,0.0
2,24.0,17.0,180.956,426.106,2.0,-33.75,0,0,0,0.0
2,24.0,18.0,428.481,305.967,3.0,-37.556,0,0,0,0.0
2,24.0,19.0,157.206,425.003,1.0,-25.284,0,0,0,0.0
2,24.0,20.0,215.671,234.488,5.0,-32.249,0,0,0,0.0
2,24.0,21.0,389.765,374.427,2.0,-36.328,0,0,0,0.0
2,24.0,22.0,446.431,92.87,3.0,-41.761,0,0,0,0.0
2,24.0,23.0,367.642,39.57,2.0,-41.831,0,0,0,0.0
2,24.0,24.0,108.364,279.81,7.0,-34.72,0,0,0,0.0
2,24.0,25.0,151.483,210.278,10.0,-38.978,0,0,0,0.0
2,24.0,26.0,152.431,122.323,4.0,-38.606,0,0,0,0.0
2,24.0,27.0,261.404,459.746,1.0,-42.215,0,0,0,0.0
2,24.0,28.0,393.557,141.063,5.0,-38.249,0,0,0,0.0
2,24.0,29.0,420.576,191.115,6.0,-39.434,0,0,0,0.0
2,25.0,0.0,445.877,285.46,3.0,-37.48,0,0,0,0.0
2,25.0,1.0,208.217,234.562,4.0,-30.588,0,0,0,0.0
2,25.0,2.0,220.121,259.396,2.0,-24.887,0,0,0,0.0
2,25.0,3.0,374.982,223.437,8.0,-37.274,0,0,0,0.0
2,25.0,4.0,121.189,222.883,9.0,-38.035,0,0,0,0.0
2,25.0,5.0,90.126,264.817,7.0,-34.97,0,0,0,0.0
2,25.0,6.0,360.147,206.875,6.0,-35.987,0,0,0,0.0
2,25.0,7.0,182.553,83.238,2.0,-38.146,0,0,0,0.0
2,25.0,8.0,379.835,241.041,6.0,-36.203,0,0,0,0.0
2,25.0,9.0,129.075,160.749,5.0,-36.737,0,0,0,0.0
2,25.0,10.0,101.259,326.875,4.0,-32.526,0,0,0,0.0
2,25.0,11.0,88.922,195.978,5.0,-37.018,0,0,0,0.0
2,25.0,12.0,348.554,381.675,1.0,-31.583,0,0,0,0.0
2,25.0,13.0,367.341,127.431,7.0,-41.52,0,0,0,0.0
2,25.0,14.0,306.119,205.649,5.0,-40.945,0,0,0,0.0
2,25.0,15.0,83.075,296.889,5.0,-31.734,0,0,0,0.0
2,25.0,16.0,127.083,308.513,5.0,-34.45,0,0,0,0.0
2,25.0,17.0,176.651,435.883,2.0,-31.172,0,0,0,0.0
2,25.0,18.0,422.697,304.061,4.0,-38.037,0,0,0,0.0
2,25.0,19.0,167.732,421.604,2.0,-32.134,0,0,0,0.0
2,25.0,20.0,213.542,241.239,5.0,-32.755,0,0,0,0.0
2,25.0,21.0,385.181,369.631,2.0,-35.964,0,0,0,0.0
2,25.0,22.0,449.313,75.634,3.0,-41.597,0,0,0,0.0
2,25.0,23.0,377.33,35.636,2.0,-42.215,0,0,0,0.0
2,25.0,24.0,99.85,284.763,7.0,-33.677,0,0,0,0.0
2,25.0,25.0,138.525,197.685,8.0,-38.048,0,0,0,0.0
2,25.0,26.0,154.821,116.409,3.0,-36.642,0,0,0,0.0
2,25.0,27.0,256.312,458.861,2.0,-42.52,0,0,0,0.0
2,25.0,28.0,410.495,136.291,5.0,-38.871,0,0,0,0.0
2,25.0,29.0,433.217,185.249,5.0,-39.725,0,0,0,0.0
2,26.0,0.0,461.416,297.278,2.0,-38.032,0,0,0,0.0
2,26.0,1.0,197.016,226.893,4.0,-35.179,0,0,0,0.0
2,26.0,2.0,228.357,263.498,3.0,-34.965,0,0,0,0.0
2,26.0,3.0,368.805,233.803,6.0,-37.121,0,0,0,0.0
2,26.0,4.0,114.901,217.385,7.0,-36.303,0,0,0,0.0
2,26.0,5.0,99.625,258.745,7.0,-35.49,0,0,0,0.0
2,26.0,6.0,379.052,200.643,6.0,-37.054,0,0,0,0.0
2,26.0,7.0,181.124,96.312,2.0,-35.283,0,0,0,0.0
2,26.0,8.0,391.506,241.629,6.0,-37.316,0,0,0,0.0
2,26.0,9.0,119.072,157.626,5.0,-36.472,0,0,0,0.0
2,26.0,10.0,85.039,327.487,4.0,-32.227,0,0,0,0.0
2,26.0,11.0,82.388,211.232,6.0,-36.896,0,0,0,0.0
2,26.0,12.0,344.654,377.027,1.0,-31.378,0,0,0,0.0
2,26.0,13.0,373.24,140.189,4.0,-39.584,0,0,0,0.0
2,26.0,14.0,303.674,213.093,5.0,-41.698,0,0,0,0.0
2,26.0,15.0,88.008,298.653,6.0,-31.51,0,0,0,0.0
2,26.0,16.0,118.581,319.276,4.0,-32.837,0,0,0,0.0
2,26.0,17.0,182.238,433.257,2.0,-29.859,0,0,0,0.0
2,26.0,18.0,416.912,302.155,4.0,-38.377,0,0,0,0.0
2,26.0,19.0,178.258,418.205,2.0,-30.678,0,0,0,0.0
2,26.0,20.0,212.83,239.485,3.0,-31.379,0,0,0,0.0
2,26.0,21.0,380.597,364.836,2.0,-35.589,0,0,0,0.0
2,26.0,22.0,452.194,58.398,2.0,-40.031,0,0,0,0.0
2,26.0,23.0,387.018,31.703,1.0,-39.433,0,0,0,0.0
2,26.0,24.0,91.335,289.717,6.0,-31.258,0,0,0,0.0
2,26.0,25.0,125.567,185.092,6.0,-35.845,0,0,0,0.0
2,26.0,26.0,164.393,121.301,3.0,-35.154,0,0,0,0.0
2,26.0,27.0,251.219,457.976,2.0,-40.768,0,0,0,0.0
2,26.0,28.0,427.433,131.518,4.0,-38.475,0,0,0,0.0
2,26.0,29.0,445.857,179.384,5.0,-40.185,0,0,0,0.0
2,27.0,0.0,476.943,309.087,2.0,-41.305,0,0,0,0.0
2,27.0,1.0,185.814,219.224,6.0,-38.505,0,0,0,0.0
2,27.0,2.0,236.592,267.601,3.0,-38.562,0,0,0,0.0
2,27.0,3.0,362.627,244.168,5.0,-38.296,0,0,0,0.0
2,27.0,4.0,108.614,211.887,8.0,-37.631,0,0,0,0.0
2,27.0,5.0,109.124,252.672,9.0,-38.155,0,0,0,0.0
2,27.0,6.0,397.957,194.412,5.0,-36.799,0,0,0,0.0
2,27.0,7.0,179.696,109.387,3.0,-35.983,0,0,0,0.0
2,27.0,8.0,403.176,242.217,6.0,-38.69,0,0,0,0.0
2,27.0,9.0,109.069,154.503,6.0,-37.589,0,0,0,0.0
2,27.0,10.0,80.7,327.651,4.0,-31.759,0,0,0,0.0
2,27.0,11.0,75.854,226.485,6.0,-37.058,0,0,0,0.0
2,27.0,12.0,340.754,372.379,1.0,-31.171,0,0,0,0.0
2,27.0,13.0,379.139,152.946,5.0,-39.95,0,0,0,0.0
2,27.0,14.0,301.229,220.537,3.0,-40.945,0,0,0,0.0
2,27.0,15.0,92.941,300.417,6.0,-32.059,0,0,0,0.0
2,27.0,16.0,110.079,330.038,4.0,-33.067,0,0,0,0.0
2,27.0,17.0,198.49,425.618,2.0,-27.783,0,0,0,0.0
2,27.0,18.0,411.128,300.249,4.0,-38.757,0,0,0,0.0
2,27.0,19.0,188.783,414.806,2.0,-29.226,0,0,0,0.0
2,27.0,20.0,207.299,225.876,5.0,-38.179,0,0,0,0.0
2,27.0,21.0,376.013,360.04,2.0,-35.2,0,0,0,0.0
2,27.0,22.0,455.075,41.161,2.0,-39.696,0,0,0,0.0
2,27.0,23.0,396.706,27.77,1.0,-37.32,0,0,0,0.0
2,27.0,24.0,82.821,294.67,6.0,-32.52,0,0,0,0.0
2,27.0,25.0,112.609,172.499,7.0,-37.1,0,0,0,0.0
2,27.0,26.0,181.016,129.796,5.0,-38.293,0,0,0,0.0
2,27.0,27.0,246.127,457.091,2.0,-38.141,0,0,0,0.0
2,27.0,28.0,444.371,126.746,4.0,-39.482,0,0,0,0.0
2,27.0,29.0,452.55,176.278,4.0,-38.473,0,0,0,0.0
2,28.0,0.0,476.93,309.088,2.0,-41.268,0,0,0,0.0
2,28.0,1.0,174.613,211.555,8.0,-39.724,0,0,0,0.0
2,28.0,2.0,244.828,271.703,3.0,-40.732,0,0,0,0.0
2,28.0,3.0,356.45,254.534,5.0,-39.907,0,0,0,0.0
2,28.0,4.0,102.326,206.388,8.0,-38.48,0,0,0,0.0
2,28.0,5.0,118.622,246.599,10.0,-39.453,0,0,0,0.0
2,28.0,6.0,416.862,188.18,5.0,-36.182,0,0,0,0.0
2,28.0,7.0,178.268,122.461,5.0,-39.092,0,0,0,0.0
2,28.0,8.0,414.846,242.805,6.0,-39.015,0,0,0,0.0
2,28.0,9.0,99.066,151.38,7.0,-37.774,0,0,0,0.0
2,28.0,10.0,85.004,320.513,5.0,-31.976,0,0,0,0.0
2,28.0,11.0,69.32,241.739,7.0,-38.712,0,0,0,0.0
2,28.0,12.0,336.854,367.731,2.0,-37.316,0,0,0,0.0
2,28.0,13.0,385.039,165.704,5.0,-39.36,0,0,0,0.0
2,28.0,14.0,298.784,227.981,3.0,-40.368,0,0,0,0.0
2,28.0,15.0,97.873,302.181,6.0,-32.732,0,0,0,0.0
2,28.0,16.0,101.577,340.801,4.0,-34.139,0,0,0,0.0
2,28.0,17.0,214.742,417.979,2.0,-27.367,0,0,0,0.0
2,28.0,18.0,405.344,298.343,5.0,-39.427,0,0,0,0.0
2,28.0,19.0,199.309,411.407,2.0,-29.173,0,0,0,0.0
2,28.0,20.0,201.768,212.267,7.0,-40.065,0,0,0,0.0
2,28.0,21.0,371.429,355.244,2.0,-34.798,0,0,0,0.0
2,28.0,22.0,456.204,34.408,2.0,-38.749,0,0,0,0.0
2,28.0,23.0,406.394,23.837,1.0,-35.206,0,0,0,0.0
2,28.0,24.0,82.738,294.718,6.0,-33.05,0,0,0,0.0
2,28.0,25.0,99.65,159.906,6.0,-35.939,0,0,0,0.0
2,28.0,26.0,197.638,138.291,4.0,-37.632,0,0,0,0.0
2,28.0,27.0,241.035,456.206,2.0,-35.801,0,0,0,0.0
2,28.0,28.0,461.309,121.973,4.0,-40.595,0,0,0,0.0
2,28.0,29.0,447.731,177.5,4.0,-36.05,0,0,0,0.0
2,29.0,0.0,460.001,310.221,2.0,-38.989,0,0,0,0.0
2,29.0,1.0,163.412,203.886,7.0,-38.559,0,0,0,0.0
2,29.0,2.0,253.064,275.806,3.0,-41.441,0,0,0,0.0
2,29.0,3.0,350.272,264.9,7.0,-41.275,0,0,0,0.0
2,29.0,4.0,96.038,200.89,6.0,-37.628,0,0,0,0.0
2,29.0,5.0,128.121,240.526,7.0,-38.287,0,0,0,0.0
2,29.0,6.0,435.767,181.949,4.0,-27.04,0,0,0,0.0
2,29.0,7.0,176.84,135.535,5.0,-38.967,0,0,0,0.0
2,29.0,8.0,426.516,243.393,6.0,-39.088,0,0,0,0.0
2,29.0,9.0,89.063,148.257,4.0,-29.357,0,0,0,0.0
2,29.0,10.0,90.881,310.768,5.0,-31.25,0,0,0,0.0
2,29.0,11.0,62.787,256.992,6.0,-37.551,0,0,0,0.0
2,29.0,12.0,332.954,363.083,3.0,-39.312,0,0,0,0.0
2,29.0,13.0,390.938,178.461,4.0,-37.78,0,0,0,0.0
2,29.0,14.0,296.339,235.425,2.0,-37.413,0,0,0,0.0
2,29.0,15.0,102.806,303.945,5.0,-31.319,0,0,0,0.0
2,29.0,16.0,95.619,348.343,4.0,-36.862,0,0,0,0.0
2,29.0,17.0,230.994,410.34,2.0,-28.756,0,0,0,0.0
2,29.0,18.0,399.559,296.437,5.0,-38.652,0,0,0,0.0
2,29.0,19.0,209.835,408.007,2.0,-29.912,0,0,0,0.0
2,29.0,20.0,196.237,198.658,5.0,-37.792,0,0,0,0.0
2,29.0,21.0,366.845,350.448,3.0,-36.989,0,0,0,0.0
2,29.0,22.0,451.725,33.46,2.0,-36.875,0,0,0,0.0
2,29.0,23.0,416.082,19.904,1.0,-31.439,0,0,0,0.0
2,29.0,24.0,83.044,281.936,6.0,-33.921,0,0,0,0.0
2,29.0,25.0,86.692,147.313,4.0,-29.601,0,0,0,0.0
2,29.0,26.0,214.261,146.786,3.0,-36.15,0,0,0,0.0
2,29.0,27.0,235.943,455.322,2.0,-34.825,0,0,0,0.0
2,29.0,28.0,478.247,117.201,3.0,-41.074,0,0,0,0.0
2,29.0,29.0,437.491,180.095,4.0,-27.157,0,0,0,0.0
2,30.0,0.0,443.071,311.354,3.0,-38.898,0,0,0,0.0
2,30.0,1.0,152.21,196.217,7.0,-38.135,0,0,0,0.0
2,30.0,2.0,261.3,279.908,2.0,-38.178,0,0,0,0.0
2,30.0,3.0,344.095,275.265,6.0,-40.032,0,0,0,0.0
2,30.0,4.0,89.751,195.391,7.0,-39.185,0,0,0,0.0
2,30.0,5.0,137.62,234.453,8.0,-39.416,0,0,0,0.0
2,30.0,6.0,454.672,175.717,4.0,-36.195,0,0,0,0.0
2,30.0,7.0,175.411,148.609,6.0,-39.069,0,0,0,0.0
2,30.0,8.0,438.186,243.981,6.0,-39.763,0,0,0,0.0
2,30.0,9.0,79.059,145.135,4.0,-34.351,0,0,0,0.0
2,30.0,10.0,96.758,301.022,5.0,-31.277,0,0,0,0.0
2,30.0,11.0,56.253,272.246,6.0,-37.667,0,0,0,0.0
2,30.0,12.0,329.053,358.435,4.0,-39.542,0,0,0,0.0
2,30.0,13.0,394.644,186.476,3.0,-35.595,0,0,0,0.0
2,30.0,14.0,293.894,242.869,2.0,-36.042,0,0,0,0.0
2,30.0,15.0,107.738,305.709,5.0,-32.222,0,0,0,0.0
2,30.0,16.0,97.588,348.155,4.0,-37.664,0,0,0,0.0
2,30.0,17.0,247.246,402.702,3.0,-35.337,0,0,0,0.0
2,30.0,18.0,393.775,294.531,5.0,-38.052,0,0,0,0.0
2,30.0,19.0,220.361,404.608,2.0,-31.062,0,0,0,0.0
2,30.0,20.0,190.706,185.049,4.0,-34.694,0,0,0,0.0
2,30.0,21.0,362.261,345.652,4.0,-37.51,0,0,0,0.0
2,30.0,22.0,444.359,31.903,2.0,-34.514,0,0,0,0.0
2,30.0,23.0,425.771,15.97,1.0,-25.666,0,0,0,0.0
2,30.0,24.0,83.352,269.031,6.0,-35.013,0,0,0,0.0
2,30.0,25.0,73.734,134.72,3.0,-32.644,0,0,0,0.0
2,30.0,26.0,230.884,155.281,3.0,-37.941,0,0,0,0.0
2,30.0,27.0,230.851,454.437,2.0,-35.622,0,0,0,0.0
2,30.0,28.0,495.185,112.428,3.0,-42.447,0,0,0,0.0
2,30.0,29.0,427.251,182.69,4.0,-34.641,0,0,0,0.0
2,31.0,0.0,426.142,312.487,4.0,-38.939,0,0,0,0.0
2,31.0,1.0,141.009,188.547,6.0,-36.666,0,0,0,0.0
2,31.0,2.0,269.535,284.011,3.0,-37.898,0,0,0,0.0
2,31.0,3.0,337.917,285.631,6.0,-38.396,0,0,0,0.0
2,31.0,4.0,83.463,189.893,6.0,-38.832,0,0,0,0.0
2,31.0,5.0,147.119,228.38,7.0,-38.995,0,0,0,0.0
2,31.0,6.0,473.577,169.486,4.0,-39.287,0,0,0,0.0
2,31.0,7.0,173.983,161.683,5.0,-35.004,0,0,0,0.0
2,31.0,8.0,449.857,244.569,5.0,-40.122,0,0,0,0.0
2,31.0,9.0,72.305,143.026,3.0,-33.767,0,0,0,0.0
2,31.0,10.0,102.635,291.277,5.0,-33.459,0,0,0,0.0
2,31.0,11.0,49.719,287.499,4.0,-37.386,0,0,0,0.0
2,31.0,12.0,325.153,353.788,5.0,-38.893,0,0,0,0.0
2,31.0,13.0,394.519,193.839,4.0,-37.776,0,0,0,0.0
2,31.0,14.0,291.449,250.314,3.0,-37.574,0,0,0,0.0
2,31.0,15.0,112.671,307.473,5.0,-34.511,0,0,0,0.0
2,31.0,16.0,104.169,347.524,4.0,-38.321,0,0,0,0.0
2,31.0,17.0,263.498,395.063,3.0,-36.34,0,0,0,0.0
2,31.0,18.0,387.991,292.625,6.0,-38.628,0,0,0,0.0
2,31.0,19.0,230.887,401.209,2.0,-32.628,0,0,0,0.0
2,31.0,20.0,185.176,171.44,4.0,-32.605,0,0,0,0.0
2,31.0,21.0,357.677,340.856,4.0,-36.034,0,0,0,0.0
2,31.0,22.0,436.993,30.346,1.0,-21.925,0,0,0,0.0
2,31.0,23.0,435.459,12.037,1.0,-21.925,0,0,0,0.0
2,31.0,24.0,83.66,256.125,7.0,-38.076,0,0,0,0.0
2,31.0,25.0,60.776,122.126,2.0,-32.479,0,0,0,0.0
2,31.0,26.0,247.507,163.776,3.0,-40.516,0,0,0,0.0
2,31.0,27.0,225.759,453.552,2.0,-37.454,0,0,0,0.0
2,31.0,28.0,495.99,112.201,1.0,-37.669,0,0,0,0.0
2,31.0,29.0,417.01,185.285,3.0,-33.813,0,0,0,0.0
2,32.0,0.0,409.212,313.62,5.0,-38.858,0,0,0,0.0
2,32.0,1.0,129.808,180.878,7.0,-37.707,0,0,0,0.0
2,32.0,2.0,277.771,288.113,5.0,-38.416,0,0,0,0.0
2,32.0,3.0,331.74,295.996,6.0,-36.457,0,0,0,0.0
2,32.0,4.0,77.175,184.394,6.0,-38.56,0,0,0,0.0
2,32.0,5.0,156.618,222.307,7.0,-39.344,0,0,0,0.0
